order_id,date,customer_id,customer_name,city,zip_code,county,product_category,product_name,bottles_sold,order_amount,order_amount_sek,volume_sold_liters,volume_sold_gallons
INV-57155000043,2023-03-31,5434,"MK MINIMART, INC",WEST BURLINGTON,52655.0,DES MOINES,BLENDED WHISKIES,SKREWBALL PEANUT BUTTER WHISKEY MINI,1,21.0,210.0,0.05,0.01
INV-57144400001,2023-03-31,4171,"BROTHERS MARKET, INC. / CASCADE",CASCADE,52033.0,DUBUQUE,CANADIAN WHISKIES,CROWN ROYAL,12,359.88,3598.8,12.0,3.17
INV-57140700020,2023-03-31,4069,FAREWAY STORES #648 / OTTUMWA,OTTUMWA,52501.0,WAPELLO,IMPORTED CORDIALS & LIQUEURS,FRANGELICO LIQUEUR,2,49.5,495.0,1.5,0.39
INV-57116300001,2023-03-31,2524,HY-VEE FOOD STORE #1 (1159) / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,AMERICAN DRY GINS,FLEISCHMANNS GIN,96,468.48,4684.8,72.0,19.02
INV-57156800009,2023-03-31,5422,THE DEPOT MONTEZUMA LLC,MONTEZUMA,50171.0,POWESHIEK,IMPORTED VODKAS,PEARL PET,6,94.5,945.0,10.5,2.77
INV-57150600013,2023-03-31,10071,HIWAY 20 LIQUOR AND TOBACCO / FORT DODGE,FORT DODGE,50501.0,WEBSTER,SPICED RUM,CAPTAIN MORGAN 100PRF SPICED RUM,2,32.98,329.79999999999995,1.5,0.39
INV-57158400001,2023-03-31,5223,CASEY'S GENERAL STORE #1503 / TABOR,TABOR,51653.0,FREMONT,CANADIAN WHISKIES,BLACK VELVET TOASTED CARAMEL,6,51.66,516.5999999999999,4.5,1.18
INV-57150500019,2023-03-31,4311,FAREWAY STORES #508 / FORT DODGE,FORT DODGE,50501.0,WEBSTER,MIXTO TEQUILA,21SEEDS CUCUMBER JALAPENO TEQUILA,3,78.75,787.5,2.25,0.59
INV-57109600002,2023-03-31,5941,PRIME MART - CEDAR FALLS,CEDAR FALLS,50613.0,BLACK HAWK,BLENDED WHISKIES,KNUCKLENOGGIN PEANUT BUTTER WHISKEY,6,117.0,1170.0,4.5,1.18
INV-57119200007,2023-03-31,2612,HY-VEE STORE / PERRY,PERRY,50220.0,DALLAS,STRAIGHT BOURBON WHISKIES,ELIJAH CRAIG,3,78.84,788.4000000000001,2.25,0.59
INV-57140100004,2023-03-31,5752,CASEY'S GENERAL STORE #2481 / BLOOMFIELD,BLOOMFIELD,52537.0,DAVIS,CANADIAN WHISKIES,CROWN ROYAL PEACH,4,104.96,1049.6,3.0,0.79
INV-57126300003,2023-03-31,6195,DT LIQUOR LLC / DEWITT,DEWITT,52742.0,CLINTON,AMERICAN VODKAS,SMIRNOFF 100PRF,24,611.76,6117.6,42.0,11.09
INV-57150100022,2023-03-31,5450,CASEY'S GENERAL STORE # 2211/ FORT DODGE,FORT DODGE,50501.0,WEBSTER,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY MINI SLEEVE,24,154.8,1548.0,1.2,0.31
INV-57119900039,2023-03-31,4362,KUM & GO #135 / POLK CITY,POLK CITY,50226.0,POLK,100% AGAVE TEQUILA,HORNITOS PLATA,12,261.0,2610.0,9.0,2.37
INV-57117000050,2023-03-31,2649,HY-VEE #3 / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,AMERICAN DRY GINS,FLEISCHMANNS GIN,12,63.0,630.0,12.0,3.17
INV-57156600007,2023-03-31,5252,FREEMAN FOODS OF NORTH ENGLISH,NORTH ENGLISH,52316.0,IOWA,FLAVORED GIN,SEAGRAMS LIME TWISTED GIN,12,143.88,1438.8,9.0,2.37
INV-57136000001,2023-03-31,6313,DANNYS TOBACCO & LIQUOR / GUTTENBERG,GUTTENBERG,52052.0,CLAYTON,CANADIAN WHISKIES,CROWN ROYAL,6,305.94,3059.4,10.5,2.77
INV-57114500061,2023-03-31,6209,HY-VEE / GRIMES,GRIMES,50111.0,POLK,WHITE RUM,PARAMOUNT WHITE RUM,6,72.0,720.0,10.5,2.77
INV-57144700019,2023-03-31,5437,GREAT PASTIMES / MONTICELLO,MONTICELLO,52310.0,JONES,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,3,40.5,405.0,2.25,0.59
INV-57114900016,2023-03-31,4313,FAREWAY STORES #940 / ATLANTIC,ATLANTIC,50022.0,CASS,IMPORTED SCHNAPPS,DR MCGILLICUDDYS CHERRY,12,155.88,1558.8,9.0,2.37
INV-57132300010,2023-03-31,5652,AVENUE G STORE / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,IMPORTED VODKAS,ABSOLUT SWEDISH VODKA 80PRF,24,179.76,1797.6,9.0,2.37
INV-57149600110,2023-03-31,3592,WAL-MART 0886 / FORT DODGE,FORT DODGE,50501.0,HARDIN,CANADIAN WHISKIES,BLACK VELVET APPLE,12,99.0,990.0,9.0,2.37
INV-57121800004,2023-03-31,6045,KUM & GO #3156 / CLIVE,CLIVE,50325.0,POLK,STRAIGHT BOURBON WHISKIES,ANGELS ENVY BOURBON PORT FINISHED,1,36.75,367.5,0.75,0.19
INV-57117800022,2023-03-31,2505,HY-VEE WINE AND SPIRITS (1038) / BOONE,BOONE,50036.0,BOONE,STRAIGHT BOURBON WHISKIES,WILD TURKEY 101,6,247.5,2475.0,10.5,2.77
INV-57129500017,2023-03-31,4301,SAHOTA FOOD MART,DES MOINES,50320.0,POLK,AMERICAN BRANDIES,PAUL MASSON PEACH GRANDE AMBER BRANDY,24,230.88,2308.8,18.0,4.75
INV-57149600075,2023-03-31,3592,WAL-MART 0886 / FORT DODGE,FORT DODGE,50501.0,HARDIN,IMPORTED BRANDIES,COURVOISIER VS COGNAC,12,198.0,1980.0,4.5,1.18
INV-57149000022,2023-03-31,6137,STAR CONVENIENCE / FORT DODGE,FORT DODGE,50501.0,WEBSTER,AMERICAN FLAVORED VODKA,THE ORIGINAL PICKLE SHOT MINI (SPICY PICKLE VODKA),1,72.0,720.0,0.05,0.01
INV-57151200058,2023-03-31,2606,HY-VEE WINE AND SPIRITS / HUMBOLDT,HUMBOLDT,50548.0,HUMBOLDT,100% AGAVE TEQUILA,PATRON SILVER,12,504.0,5040.0,9.0,2.37
INV-57120000001,2023-03-31,4901,FAREWAY STORES #137 / POLK CITY,POLK CITY,50226.0,POLK,STRAIGHT BOURBON WHISKIES,BENCHMARK FULL PROOF,1,17.25,172.5,0.75,0.19
INV-57155800026,2023-03-31,3403,ECON-O-MART / COLUMBUS JUNCTION,COLUMBUS JUNCTION,52738.0,LOUISA,SPICED RUM,CAPTAIN MORGAN ORIGINAL SPICED,24,180.0,1800.0,9.0,2.37
INV-57133100049,2023-03-31,5327,MEGA SAVER,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,IMPORTED FLAVORED VODKA,CIROC PEACH,4,98.96,989.5999999999999,3.0,0.79
INV-57150200009,2023-03-31,5237,WORLD LIQUOR & TOBACCO + VAPE,FORT DODGE,50501.0,IOWA,IMPORTED BRANDIES,HENNESSY VS,12,413.88,4138.8,9.0,2.37
INV-57157700026,2023-03-31,4249,FAREWAY STORES #048 / CLARINDA,CLARINDA,51632.0,PAGE,AMERICAN VODKAS,NEW AMSTERDAM PET,12,144.0,1440.0,9.0,2.37
INV-57137300001,2023-03-31,4289,FAREWAY STORES #062 / WAUKON,WAUKON,52172.0,ALLAMAKEE,CANADIAN WHISKIES,CANADIAN LTD WHISKY,6,90.0,900.0,10.5,2.77
INV-57118700037,2023-03-31,4320,FAREWAY STORES #470 / PERRY,PERRY,50220.0,DALLAS,100% AGAVE TEQUILA,PATRON SILVER,12,504.0,5040.0,9.0,2.37
INV-57145000014,2023-03-31,5601,CASEY'S GENERAL STORE #1889 / MONTICELLO,MONTICELLO,52310.0,JONES,AMERICAN VODKAS,BLUE OX VODKA,4,12.92,129.2,1.5,0.39
INV-57154100020,2023-03-31,2507,HY-VEE FOOD STORE #1 (1042) / BURLINGTON,BURLINGTON,52601.0,DES MOINES,AMERICAN SCHNAPPS,DEKUYPER WATERMELON PUCKER,12,121.56,1215.6,9.0,2.37
INV-57143900016,2023-03-31,10053,JJ GAS AND FOOD / SPRINGVILLE,SPRINGVILLE,52336.0,LINN,AMERICAN DISTILLED SPIRITS SPECIALTY,SKREWBALL PEANUT BUTTER WHISKEY,1,27.75,277.5,0.75,0.19
INV-57149400007,2023-03-31,6252,KWIK SPIRITS #1191 / FORT DODGE,FORT DODGE,50501.0,WEBSTER,STRAIGHT BOURBON WHISKIES,MAKERS MARK,12,324.0,3240.0,9.0,2.37
INV-57152900120,2023-03-31,2506,HY-VEE #2 (1044) / BURLINGTON,BURLINGTON,52601.0,DES MOINES,AMERICAN CORDIALS & LIQUEURS,ARROW CREME DE MENTHE GREEN,12,90.0,900.0,9.0,2.37
INV-57151200001,2023-03-31,2606,HY-VEE WINE AND SPIRITS / HUMBOLDT,HUMBOLDT,50548.0,HUMBOLDT,CANADIAN WHISKIES,CROWN ROYAL PEACH,12,314.88,3148.8,9.0,2.37
INV-57121800008,2023-03-31,6045,KUM & GO #3156 / CLIVE,CLIVE,50325.0,POLK,STRAIGHT RYE WHISKIES,TEMPLETON RYE 4YR,1,27.14,271.4,0.75,0.19
INV-57109000071,2023-03-31,2201,HAPPY'S WINE & SPIRITS WHOLESALE,CEDAR FALLS,50613.0,BLACK HAWK,NEUTRAL GRAIN SPIRITS FLAVORED,OLE SMOKY SALTY CARAMEL WHISKEY,6,99.0,990.0,4.5,1.18
INV-57124000005,2023-03-31,4411,KUM & GO #95 / DE SOTO,DE SOTO,50069.0,DALLAS,AMERICAN VODKAS,NEW AMSTERDAM 80PRF,9,54.0,540.0,3.37,0.89
INV-57144900010,2023-03-31,4252,FAREWAY STORES #840 / MONTICELLO,MONTICELLO,52310.0,JONES,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY PET,6,144.0,1440.0,10.5,2.77
INV-57140100003,2023-03-31,5752,CASEY'S GENERAL STORE #2481 / BLOOMFIELD,BLOOMFIELD,52537.0,DAVIS,CANADIAN WHISKIES,CROWN ROYAL VANILLA,3,38.22,382.2,1.12,0.29
INV-57160400001,2023-03-31,2553,HY-VEE FOOD STORE (1095) / CRESTON,CRESTON,50801.0,UNION,CANADIAN WHISKIES,BLACK VELVET TOASTED CARAMEL,6,99.0,990.0,10.5,2.77
INV-57140400009,2023-03-31,5768,CASEY'S GENERAL STORE #1886 / OTTUMWA,OTTUMWA,52501.0,WAPELLO,AMERICAN VODKAS,MCCORMICK 80PRF VODKA PET,24,66.24,662.4,9.0,2.37
INV-57133200040,2023-03-31,5077,WAL-MART 3150 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,IMPORTED CORDIALS & LIQUEURS,D'USSE VSOP,6,288.0,2880.0,4.5,1.18
INV-57134100012,2023-03-31,2714,HY-VEE / VINTON,VINTON,52349.0,BENTON,SPICED RUM,CAPTAIN MORGAN ORIGINAL SPICED,18,486.0,4860.0,31.5,8.32
INV-57119000022,2023-03-31,5912,JMC SUPERMARKET / PERRY,PERRY,50220.0,DALLAS,AMERICAN VODKAS,BARTON VODKA,12,60.72,607.2,9.0,2.37
INV-57118400010,2023-03-31,10073,FAREWAY STORES INC #229 / ODGEN,OGDEN,50212.0,BOONE,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL SQUARE,4,48.0,480.0,1.5,0.39
INV-57113900036,2023-03-31,2190,"CENTRAL CITY LIQUOR, INC.",DES MOINES,50314.0,POLK,100% AGAVE TEQUILA,EL MAYOR REPOSADO,2,45.0,450.0,1.5,0.39
INV-57150100003,2023-03-31,5450,CASEY'S GENERAL STORE # 2211/ FORT DODGE,FORT DODGE,50501.0,WEBSTER,CANADIAN WHISKIES,BLACK VELVET,6,99.0,990.0,10.5,2.77
INV-57135100005,2023-03-31,3744,RANDY'S NEIGHBORHOOD MARKET / DYERSVILLE,DYERSVILLE,52040.0,DUBUQUE,BLENDED WHISKIES,SEAGRAMS 7 CROWN,12,152.88,1528.8,12.0,3.17
INV-57136500026,2023-03-31,4972,QUILLINS QUALITY FOODS MONONA,MONONA,52159.0,CLAYTON,COFFEE LIQUEURS,KAHLUA COFFEE,1,22.49,224.89999999999998,0.75,0.19
INV-57135800014,2023-03-31,3782,BENDER FOODS / GUTTENBERG,GUTTENBERG,52052.0,CLAYTON,AMERICAN VODKAS,NIKOLAI VODKA,4,42.36,423.6,7.0,1.84
INV-57111100050,2023-03-31,5363,CASEY'S GENERAL STORE # 2253/ CLIVE,CLIVE,50325.0,POLK,AMERICAN CORDIALS & LIQUEURS,99 SOUR APPLE MINI,4,30.96,309.6,0.2,0.05
INV-57157600024,2023-03-31,2655,HY-VEE FOOD STORE / CLARINDA,CLARINDA,51632.0,PAGE,NEUTRAL GRAIN SPIRITS FLAVORED,OLE SMOKY SALTY CARAMEL WHISKEY,6,99.0,990.0,4.5,1.18
INV-57116800073,2023-03-31,2524,HY-VEE FOOD STORE #1 (1159) / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,12,45.0,450.0,2.4,0.63
INV-57113200028,2023-03-31,4617,LICKETY LIQUOR,DES MOINES,50317.0,POLK,AMERICAN BRANDIES,PAUL MASSON RED BERRY GRANDE AMBER,2,19.24,192.39999999999998,1.5,0.39
INV-57132900107,2023-03-31,2613,HY-VEE FOOD STORE #1 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,BLENDED WHISKIES,TWISTED TEA WHISKEY MINI,12,90.0,900.0,0.6,0.15
INV-57111100030,2023-03-31,5363,CASEY'S GENERAL STORE # 2253/ CLIVE,CLIVE,50325.0,POLK,AMERICAN VODKAS,PLATINUM 10X VODKA,1,15.0,150.0,0.75,0.19
INV-57126800006,2023-03-31,4912,CASEY'S GENERAL STORE #2531 / ELDRIDGE,ELDRIDGE,52748.0,SCOTT,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL MINI,1,17.25,172.5,0.05,0.01
INV-57153100053,2023-03-31,10153,IOWA SPIRITS / BURLINGTON,BURLINGTON,52601.0,DES MOINES,100% AGAVE TEQUILA,TEREMANA BLANCO TEQUILA,2,47.74,477.40000000000003,1.5,0.39
INV-57118100016,2023-03-31,4664,CASEY'S GENERAL STORE #24 / BOONE,BOONE,50036.0,BOONE,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,24,192.0,1920.0,9.0,2.37
INV-57112700006,2023-03-31,4733,WALGREENS #03773 / URBANDALE,URBANDALE,50322.0,POLK,AMERICAN VODKAS,TITOS HANDMADE VODKA,12,97.56,975.6,4.5,1.18
INV-57115900003,2023-03-31,3944,SAM'S CLUB 4973 / DUBUQUE,DUBUQUE,52002.0,DUBUQUE,CANADIAN WHISKIES,CROWN ROYAL REGAL APPLE,12,611.88,6118.8,21.0,5.54
INV-57123200019,2023-03-31,4384,KUM & GO #2093 / ADEL,ADEL,50003.0,DALLAS,AMERICAN FLAVORED VODKA,NEW AMSTERDAM PEACH,4,24.0,240.0,1.5,0.39
INV-57117000060,2023-03-31,2649,HY-VEE #3 / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,IMPORTED VODKAS,STOLICHNAYA 80PRF,3,44.97,449.7,2.25,0.59
INV-57139300038,2023-03-31,2551,HY-VEE FOOD STORE (1065) / CHARITON,CHARITON,50049.0,LUCAS,SPICED RUM,CAPTAIN MORGAN ORIGINAL SPICED,12,163.08,1630.8000000000002,9.0,2.37
INV-57109000059,2023-03-31,2201,HAPPY'S WINE & SPIRITS WHOLESALE,CEDAR FALLS,50613.0,BLACK HAWK,AMERICAN FLAVORED VODKA,SMIRNOFF CHERRY,12,148.56,1485.6,9.0,2.37
INV-57152700054,2023-03-31,3562,WAL-MART 0797 / W BURLINGTON,WEST BURLINGTON,52655.0,DES MOINES,SPICED RUM,KRAKEN BLACK SPICED RUM,12,198.0,1980.0,9.0,2.37
INV-57109700049,2023-03-31,5941,PRIME MART - CEDAR FALLS,CEDAR FALLS,50613.0,BLACK HAWK,COCKTAILS/RTD,OLMECA ALTOS STRAWBERRY MARGARITA RTS,3,44.97,449.7,2.25,0.59
INV-57111100004,2023-03-31,5363,CASEY'S GENERAL STORE # 2253/ CLIVE,CLIVE,50325.0,POLK,CANADIAN WHISKIES,CROWN ROYAL REGAL APPLE,2,52.48,524.8,1.5,0.39
INV-57148500007,2023-03-31,4235,FAREWAY STORES #395 / WEBSTER CITY,WEBSTER CITY,50595.0,HAMILTON,FLAVORED RUM,MALIBU COCONUT,12,161.88,1618.8,9.0,2.37
INV-57137000011,2023-03-31,4896,BARRYS MINI MART,HARPERS FERRY,52146.0,ALLAMAKEE,100% AGAVE TEQUILA,CABO WABO ANEJO,1,39.75,397.5,0.75,0.19
INV-57118700023,2023-03-31,4320,FAREWAY STORES #470 / PERRY,PERRY,50220.0,DALLAS,IMPORTED BRANDIES,REMY MARTIN VSOP,3,121.41,1214.1,2.25,0.59
INV-57110100064,2023-03-31,2651,HY-VEE / WAVERLY,WAVERLY,50677.0,BREMER,AMERICAN FLAVORED VODKA,360 DOUBLE CHOCOLATE,2,25.48,254.8,1.5,0.39
INV-57155600013,2023-03-31,10148,PETRO AND MORE / LETTS,LETTS,52754.0,LOUISA,AMERICAN VODKAS,BARTON VODKA,24,61.68,616.8,9.0,2.37
INV-57122900017,2023-03-31,6191,HY-VEE FAST AND FRESH #2 / WAUKEE,WAUKEE,50263.0,DALLAS,FLAVORED RUM,CAPTAIN MORGAN COCONUT,5,61.95,619.5,3.75,0.99
INV-57144500007,2023-03-31,5531,MCDERMOTT OIL CO,CASCADE,52033.0,DUBUQUE,STRAIGHT BOURBON WHISKIES,JIM BEAM,12,100.8,1008.0,4.5,1.18
INV-57156900043,2023-03-31,3712,MONTE SPIRITS,MONTEZUMA,50171.0,POWESHIEK,AMERICAN SCHNAPPS,DEKUYPER RASPBERRY PUCKER,2,20.26,202.60000000000002,1.5,0.39
INV-57150700020,2023-03-31,6095,LIQUOR TOBACCO OUTLET / FORT DODGE,FORT DODGE,50501.0,WEBSTER,SPICED RUM,SAILOR JERRY SPICED NAVY RUM,4,60.0,600.0,3.0,0.79
INV-57140900007,2023-03-31,2543,HY-VEE FOOD STORE #1 (1504) / OTTUMWA,OTTUMWA,52501.0,WAPELLO,FLAVORED RUM,MALIBU COCONUT,72,971.28,9712.8,54.0,14.26
INV-57150300032,2023-03-31,2644,HY-VEE FORT DODGE WINE AND SPIRITS,FORT DODGE,50501.0,WEBSTER,IMPORTED VODKAS,ABSOLUT SWEDISH VODKA 80PRF,12,179.88,1798.8,9.0,2.37
INV-57109700001,2023-03-31,5941,PRIME MART - CEDAR FALLS,CEDAR FALLS,50613.0,BLACK HAWK,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY PARTY BUCKET,1,77.4,774.0,0.05,0.01
INV-57147300009,2023-03-31,5051,OASIS,DES MOINES,50309.0,POLK,AMERICAN VODKAS,MCCORMICK 80PRF VODKA,12,62.88,628.8000000000001,9.0,2.37
INV-57127100004,2023-03-31,5338,KUM & GO #539/ NW 2ND AVE,DES MOINES,50313.0,POLK,STRAIGHT BOURBON WHISKIES,BENCHMARK FULL PROOF,1,17.25,172.5,0.75,0.19
INV-57158900065,2023-03-31,10037,WHISKEY WOLF LIQUOR / GLENWOOD,GLENWOOD,51534.0,MILLS,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY PET,6,144.0,1440.0,10.5,2.77
INV-57109800020,2023-03-31,6176,MINI-MART / CEDAR FALLS,CEDAR FALLS,50613.0,BLACK HAWK,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY MINI SLEEVE,12,77.4,774.0,0.6,0.15
INV-57150700009,2023-03-31,6095,LIQUOR TOBACCO OUTLET / FORT DODGE,FORT DODGE,50501.0,WEBSTER,AMERICAN VODKAS,HAWKEYE VODKA PET,12,63.0,630.0,9.0,2.37
INV-57117500024,2023-03-31,5561,CASEY'S GENERAL STORE #32 / MADRID,MADRID,50156.0,BOONE,AMERICAN DISTILLED SPIRITS SPECIALTY,SKREWBALL PEANUT BUTTER WHISKEY,3,83.25,832.5,2.25,0.59
INV-57114500051,2023-03-31,6209,HY-VEE / GRIMES,GRIMES,50111.0,POLK,AMERICAN FLAVORED VODKA,TRULY STRAWBERRY LEMONADE,12,153.0,1530.0,9.0,2.37
INV-57123300001,2023-03-31,4929,CASEY'S GENERAL STORE #1680 / ADEL,ADEL,50003.0,DALLAS,AMERICAN SCHNAPPS,99 FRUITS MINI,12,77.4,774.0,0.6,0.15
INV-57160500003,2023-03-31,4531,CASEY'S GENERAL STORE #2626 / AFTON,AFTON,50830.0,UNION,CANADIAN WHISKIES,BLACK VELVET,24,117.12,1171.2,9.0,2.37
INV-57112700004,2023-03-31,4733,WALGREENS #03773 / URBANDALE,URBANDALE,50322.0,POLK,AMERICAN VODKAS,SVEDKA 80PRF,6,120.6,1206.0,10.5,2.77
INV-57145400011,2023-03-31,5801,CASEY'S GENERAL STORE #2647 / CENTER POINT,CENTER POINT,52213.0,LINN,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY MINI DISPENSER,4,154.8,1548.0,0.2,0.05
INV-57110100099,2023-03-31,2651,HY-VEE / WAVERLY,WAVERLY,50677.0,BREMER,IMPORTED CORDIALS & LIQUEURS,ST GERMAIN,2,60.0,600.0,1.5,0.39
INV-57131800029,2023-03-31,2445,RUBACK'S FOOD CENTER,OAKLAND,51560,POTTAWATTAMIE,AMERICAN VODKAS,TITOS HANDMADE VODKA,4,79.04,790.4000000000001,4.0,1.05
INV-57130500016,2023-03-31,5625,OASIS / DES MOINES,DES MOINES,50313.0,POLK,WHISKEY LIQUEUR,SOUTHERN COMFORT PET,4,62.0,620.0,3.0,0.79
INV-57116800107,2023-03-31,2524,HY-VEE FOOD STORE #1 (1159) / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,MIXTO TEQUILA,JOSE CUERVO ESPECIAL REPOSADO FLASK,6,58.8,588.0,2.25,0.59
INV-57118100017,2023-03-31,4664,CASEY'S GENERAL STORE #24 / BOONE,BOONE,50036.0,BOONE,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,12,162.0,1620.0,9.0,2.37
INV-57110900005,2023-03-31,5058,KUM & GO #542 / URBANDALE,URBANDALE,50323.0,POLK,AMERICAN VODKAS,HAWKEYE VODKA,6,18.0,180.0,2.25,0.59
INV-57155000040,2023-03-31,5434,"MK MINIMART, INC",WEST BURLINGTON,52655.0,DES MOINES,BLENDED WHISKIES,SHEEP DOG PEANUT BUTTER MINI,10,90.0,900.0,0.5,0.13
INV-57110500008,2023-03-31,5211,KUM & GO #129  /  JOHNSTON,JOHNSTON,50131.0,POLK,BOTTLED IN BOND BOURBON,EVAN WILLIAMS BOTTLED IN BOND,12,180.0,1800.0,9.0,2.37
INV-57117700034,2023-03-31,4107,FAREWAY STORES #384 / BOONE,BOONE,50036.0,BOONE,AMERICAN SCHNAPPS,SOOH ICE HOLE SALTY CARAMEL SCHNAPPS,2,15.46,154.60000000000002,1.5,0.39
INV-57157800021,2023-03-31,5210,DING'S HONK'N HOLLER,CLARINDA,51632.0,PAGE,AMERICAN VODKAS,POPOV 80PRF PET,4,30.0,300.0,3.0,0.79
INV-57136700024,2023-03-31,3679,FRANKLIN STREET FLORAL & GIFT,MONONA,52159.0,CLAYTON,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY PET,3,72.0,720.0,5.25,1.38
INV-57133200024,2023-03-31,5077,WAL-MART 3150 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,AMERICAN VODKAS,SMIRNOFF 80PRF,6,132.78,1327.8,10.5,2.77
INV-57127600009,2023-03-31,5507,QUIK TRIP #559 / FLEUR,DES MOINES,50321.0,POLK,AMERICAN VODKAS,BARTON VODKA,3,5.1,51.0,0.6,0.15
INV-57125000017,2023-03-31,3868,WAL-MART 3630 / MARION,MARION,52302.0,LINN,STRAIGHT BOURBON WHISKIES,EVAN WILLIAMS BLACK,6,153.0,1530.0,10.5,2.77
INV-57138400042,2023-03-31,2712,HY-VEE / DECORAH,DECORAH,52101.0,WINNESHIEK,IRISH WHISKIES,WHISTLER HONEY IRISH WHISKEY,6,157.5,1575.0,4.5,1.18
INV-57144200015,2023-03-31,5333,FAREWAY STORES #166/ ANAMOSA,ANAMOSA,52205.0,JONES,IMPORTED DRY GINS,BOMBAY SAPPHIRE GIN,3,63.0,630.0,2.25,0.59
INV-57144200004,2023-03-31,5333,FAREWAY STORES #166/ ANAMOSA,ANAMOSA,52205.0,JONES,CANADIAN WHISKIES,CROWN ROYAL PEACH,4,104.96,1049.6,3.0,0.79
INV-57160400041,2023-03-31,2553,HY-VEE FOOD STORE (1095) / CRESTON,CRESTON,50801.0,UNION,AMERICAN FLAVORED VODKA,KINKY PINK,3,45.0,450.0,2.25,0.59
INV-57140800002,2023-03-31,2543,HY-VEE FOOD STORE #1 (1504) / OTTUMWA,OTTUMWA,52501.0,WAPELLO,BLENDED WHISKIES,TWISTED TEA WHISKEY MINI,12,90.0,900.0,0.6,0.15
INV-57115500002,2023-03-31,2624,HY-VEE #2 / DUBUQUE,DUBUQUE,52002.0,DUBUQUE,CREAM LIQUEURS,BAILEYS ORIGINAL IRISH CREAM,8,197.92,1979.1999999999998,6.0,1.58
INV-57127000019,2023-03-31,5910,ELDRIDGE MART,ELDRIDGE,52748.0,SCOTT,AMERICAN VODKAS,FIVE O'CLOCK VODKA,6,67.5,675.0,10.5,2.77
INV-57134400001,2023-03-31,5726,EHLINGER'S VINTON EXPRESS,VINTON,52349.0,BENTON,IRISH WHISKIES,JAMESON,1,31.47,314.7,1.0,0.26
INV-57157100021,2023-03-31,4419,KUM & GO #4 / LAMONI,LAMONI,50140.0,DECATUR,IMPORTED BRANDIES,HENNESSY VS,6,112.44,1124.4,2.25,0.59
INV-57123500011,2023-03-31,6235,WORLD LIQUOR & TOBACCO + VAPORS / ADEL,ADEL,50003.0,DALLAS,STRAIGHT BOURBON WHISKIES,LARCENY SMALL BATCH,3,63.0,630.0,2.25,0.59
INV-57118500015,2023-03-31,4838,CASEY'S GENERAL STORE #2448 / OGDEN,OGDEN,50212.0,BOONE,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,24,192.0,1920.0,9.0,2.37
INV-57112500039,2023-03-31,6215,MARLE HAY LIQUOR & SMOKE / DES MOINES,DES MOINES,50310.0,POLK,100% AGAVE TEQUILA,CLASE AZUL REPOSADO,1,145.01,1450.1,0.75,0.19
INV-57146000014,2023-03-31,5443,1ST STOP BEVERAGE SHOP,DES MOINES,50317.0,POLK,AMERICAN VODKAS,BLUE OX VODKA,6,67.8,678.0,10.5,2.77
INV-57118700004,2023-03-31,4320,FAREWAY STORES #470 / PERRY,PERRY,50220.0,DALLAS,STRAIGHT BOURBON WHISKIES,BULLEIT BOURBON,12,314.88,3148.8,9.0,2.37
INV-57127500035,2023-03-31,6140,ROYAL FOOD & LIQUOR / DES MOINES,DES MOINES,50314.0,POLK,IMPORTED SCHNAPPS,DR MCGILLICUDDYS MENTHOLDMINT,3,24.0,240.0,1.12,0.29
INV-57140500014,2023-03-31,5300,YESWAY STORE # 10013/ OTTUMWA,OTTUMWA,52501.0,WAPELLO,AMERICAN FLAVORED VODKA,SMIRNOFF RASPBERRY,12,148.56,1485.6,9.0,2.37
INV-57155900007,2023-03-31,5821,CASEY'S GENERAL STORE #3645 / LONE TREE,LONE TREE,52755.0,JOHNSON,AMERICAN VODKAS,SMIRNOFF 80PRF MINI,12,134.52,1345.2,0.6,0.15
